Rodada;NumeroArea;ProcessoMinerario;Situacao;Modalidade;RegimeDisponibilidade;Municipio;UnidadeFederacao;AreaPoligonal;ValorLanceVencedorReais;NomeVencedor;CpfCnpjVencedor
7;3845;870246/2017;Edital Cancelado;Oferta Pública;Pesquisa;CAMPO ALEGRE DE LOURDES;Bahia;1938,86;0,00;;
7;3846;870255/2010;Edital Cancelado;Oferta Pública;Pesquisa;OLIVEIRA DOS BREJINHOS;Bahia;51,24;0,00;;
7;3847;870266/2000;Edital Cancelado;Oferta Pública;Lavra-Concessão;ENTRE RIOS;Bahia;337,00;0,00;;
7;3848;870289/2001;Edital Cancelado;Oferta Pública;Lavra-Concessão;SERRA DO RAMALHO;Bahia;40,77;0,00;;
7;3849;870291/2009;Edital Cancelado;Oferta Pública;Pesquisa;LIVRAMENTO DE NOSSA SENHORA;Bahia;113,48;0,00;;
7;3850;870303/2018;Edital Cancelado;Oferta Pública;Pesquisa;UBAÍRA;Bahia;1856,92;0,00;;
7;3851;870304/2012;Edital Cancelado;Oferta Pública;Pesquisa;ANDORINHA;Bahia;1996,90;0,00;;
7;3852;870320/1999;Edital Cancelado;Oferta Pública;Lavra-Concessão;MACAJUBA;Bahia;19,90;0,00;;
7;3853;870322/2018;Edital Cancelado;Oferta Pública;Pesquisa;UBAÍRA;Bahia;1982,83;0,00;;
7;3854;870331/2007;Edital Cancelado;Oferta Pública;Lavra-Concessão;ITABUNA;Bahia;49,00;0,00;;
7;3855;870334/2014;Edital Cancelado;Oferta Pública;Pesquisa;PALMAS DE MONTE ALTO;Bahia;3,68;0,00;;
7;3856;870338/2014;Edital Cancelado;Oferta Pública;Pesquisa;PALMAS DE MONTE ALTO;Bahia;4,97;0,00;;
7;3857;870339/2014;Edital Cancelado;Oferta Pública;Pesquisa;PALMAS DE MONTE ALTO;Bahia;4,92;0,00;;
7;3858;870339/2017;Edital Cancelado;Oferta Pública;Pesquisa;MATA DE SÃO JOÃO;Bahia;1982,08;0,00;;
7;3859;870340/2009;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;1999,09;0,00;;
7;3860;870340/2014;Edital Cancelado;Oferta Pública;Pesquisa;PALMAS DE MONTE ALTO;Bahia;0,88;0,00;;
7;3861;870341/2014;Edital Cancelado;Oferta Pública;Pesquisa;PALMAS DE MONTE ALTO;Bahia;4,61;0,00;;
7;3862;870348/1989;Edital Cancelado;Oferta Pública;Lavra-Concessão;JIQUIRIÇÁ;Bahia;49,98;0,00;;
7;3863;870356/2011;Edital Cancelado;Oferta Pública;Pesquisa;ÉRICO CARDOSO;Bahia;600,95;0,00;;
7;3864;870357/2014;Edital Cancelado;Oferta Pública;Pesquisa;MATA DE SÃO JOÃO;Bahia;5,00;0,00;;
7;3865;870360/2011;Edital Cancelado;Oferta Pública;Pesquisa;LICÍNIO DE ALMEIDA;Bahia;1177,20;0,00;;
7;3866;870371/2009;Edital Cancelado;Oferta Pública;Pesquisa;BRUMADO;Bahia;236,70;0,00;;
7;3867;870383/2016;Edital Cancelado;Oferta Pública;Pesquisa;OLIVEIRA DOS BREJINHOS;Bahia;631,36;0,00;;
7;3868;870383/2017;Edital Cancelado;Oferta Pública;Pesquisa;MATA DE SÃO JOÃO;Bahia;494,09;0,00;;
7;3869;870385/2016;Edital Cancelado;Oferta Pública;Pesquisa;PRESIDENTE JÂNIO QUADROS;Bahia;93,49;0,00;;
7;3870;870415/2018;Edital Cancelado;Oferta Pública;Pesquisa;TANQUE NOVO;Bahia;999,77;0,00;;
7;3871;870433/2017;Edital Cancelado;Oferta Pública;Pesquisa;PIATÃ;Bahia;660,30;0,00;;
7;3872;870434/2020;Edital Cancelado;Oferta Pública;Pesquisa;OLIVEIRA DOS BREJINHOS;Bahia;692,96;0,00;;
7;3873;870435/2020;Edital Cancelado;Oferta Pública;Pesquisa;MIRANGABA;Bahia;544,09;0,00;;
7;3874;870440/2018;Edital Cancelado;Oferta Pública;Pesquisa;OLIVEIRA DOS BREJINHOS;Bahia;772,11;0,00;;
7;3875;870444/2020;Edital Cancelado;Oferta Pública;Pesquisa;SENTO SÉ;Bahia;988,26;0,00;;
7;3876;870445/2020;Edital Cancelado;Oferta Pública;Pesquisa;SENTO SÉ;Bahia;964,52;0,00;;
7;3877;870446/2020;Edital Cancelado;Oferta Pública;Pesquisa;SENTO SÉ;Bahia;958,84;0,00;;
7;3878;870449/2011;Edital Cancelado;Oferta Pública;Pesquisa;SANTA BÁRBARA;Bahia;39,23;0,00;;
7;3879;870454/2010;Edital Cancelado;Oferta Pública;Pesquisa;SÃO SEBASTIÃO DO PASSÉ;Bahia;17,77;0,00;;
7;3880;870482/2019;Edital Cancelado;Oferta Pública;Pesquisa;MAIQUINIQUE;Bahia;997,89;0,00;;
7;3881;870516/2010;Edital Cancelado;Oferta Pública;Pesquisa;JAGUAQUARA;Bahia;1880,83;0,00;;
7;3882;870516/2015;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;906,80;0,00;;
7;3883;870517/2015;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;832,21;0,00;;
7;3884;870518/2015;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;912,19;0,00;;
7;3885;870519/2015;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;828,61;0,00;;
7;3886;870520/2015;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;912,92;0,00;;
7;3887;870521/2015;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;507,66;0,00;;
7;3888;870522/2015;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;875,03;0,00;;
7;3889;870547/2016;Edital Cancelado;Oferta Pública;Pesquisa;CACULÉ;Bahia;503,12;0,00;;
7;3890;870550/2015;Edital Cancelado;Oferta Pública;Pesquisa;CONCEIÇÃO DO JACUÍPE;Bahia;833,76;0,00;;
7;3891;870571/2012;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;1800,37;0,00;;
7;3892;870605/2010;Edital Cancelado;Oferta Pública;Pesquisa;PIRITIBA;Bahia;195,43;0,00;;
7;3893;870624/2016;Edital Cancelado;Oferta Pública;Pesquisa;ANTÔNIO GONÇALVES;Bahia;167,44;0,00;;
7;3894;870626/2016;Edital Cancelado;Oferta Pública;Pesquisa;ANTÔNIO GONÇALVES;Bahia;58,20;0,00;;
7;3895;870629/2016;Edital Cancelado;Oferta Pública;Pesquisa;MIRANGABA;Bahia;573,02;0,00;;
7;3896;870644/2017;Edital Cancelado;Oferta Pública;Pesquisa;ITAMBÉ;Bahia;4,99;0,00;;
7;3897;870645/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAMPO FORMOSO;Bahia;999,71;0,00;;
7;3898;870645/2016;Edital Cancelado;Oferta Pública;Pesquisa;BELMONTE;Bahia;1992,54;0,00;;
7;3899;870654/2019;Edital Cancelado;Oferta Pública;Pesquisa;SEABRA;Bahia;1727,19;0,00;;
7;3900;870656/2019;Edital Cancelado;Oferta Pública;Pesquisa;ITAGIMIRIM;Bahia;494,00;0,00;;
7;3901;870684/2016;Edital Cancelado;Oferta Pública;Pesquisa;ANAGÉ;Bahia;39,67;0,00;;
7;3902;870686/2016;Edital Cancelado;Oferta Pública;Pesquisa;ENCRUZILHADA;Bahia;199,45;0,00;;
7;3903;870689/2018;Edital Cancelado;Oferta Pública;Pesquisa;XIQUE-XIQUE;Bahia;1931,06;0,00;;
7;3904;870706/2019;Edital Cancelado;Oferta Pública;Pesquisa;MANOEL VITORINO;Bahia;995,38;0,00;;
7;3905;870719/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAMAMU;Bahia;1951,83;0,00;;
7;3906;870723/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAMAMU;Bahia;1897,29;0,00;;
7;3907;870724/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAMAMU;Bahia;1790,28;0,00;;
7;3908;870742/2009;Edital Cancelado;Oferta Pública;Pesquisa;BELMONTE;Bahia;2000,00;0,00;;
7;3909;870752/2016;Edital Cancelado;Oferta Pública;Pesquisa;JAGUARARI;Bahia;1692,09;0,00;;
7;3910;870756/2006;Edital Cancelado;Oferta Pública;Pesquisa;LIVRAMENTO DE NOSSA SENHORA;Bahia;1667,18;0,00;;
7;3911;870761/2016;Edital Cancelado;Oferta Pública;Pesquisa;SOBRADINHO;Bahia;780,16;0,00;;
7;3912;870777/2010;Edital Cancelado;Oferta Pública;Pesquisa;JAGUARIPE;Bahia;1648,14;0,00;;
7;3913;870800/2018;Edital Cancelado;Oferta Pública;Pesquisa;CAMPO FORMOSO;Bahia;494,32;0,00;;
7;3914;870833/2016;Edital Cancelado;Oferta Pública;Pesquisa;GENTIO DO OURO;Bahia;924,52;0,00;;
7;3915;870843/2015;Edital Cancelado;Oferta Pública;Pesquisa;CRISÓPOLIS;Bahia;4,00;0,00;;
7;3916;870855/2011;Edital Cancelado;Oferta Pública;Pesquisa;BOA NOVA;Bahia;1999,01;0,00;;
7;3917;870856/2019;Edital Cancelado;Oferta Pública;Pesquisa;SENTO SÉ;Bahia;625,00;0,00;;
7;3918;870857/2019;Edital Cancelado;Oferta Pública;Pesquisa;CAMPO FORMOSO;Bahia;458,36;0,00;;
7;3919;870865/2011;Edital Cancelado;Oferta Pública;Pesquisa;ALCOBAÇA;Bahia;1855,78;0,00;;
7;3920;870867/2011;Edital Cancelado;Oferta Pública;Pesquisa;ALCOBAÇA;Bahia;1923,77;0,00;;
7;3921;870870/2011;Edital Cancelado;Oferta Pública;Pesquisa;ALCOBAÇA;Bahia;1713,08;0,00;;
7;3922;870875/2019;Edital Cancelado;Oferta Pública;Pesquisa;SENTO SÉ;Bahia;999,16;0,00;;
7;3923;870895/2012;Edital Cancelado;Oferta Pública;Pesquisa;ITAMARAJU;Bahia;1036,08;0,00;;
7;3924;870901/2015;Edital Cancelado;Oferta Pública;Pesquisa;CARACOL;Piauí;1993,77;0,00;;
7;3925;870908/2001;Edital Cancelado;Oferta Pública;Lavra-Concessão;JEQUIÉ;Bahia;12,25;0,00;;
7;3926;870917/2017;Edital Cancelado;Oferta Pública;Pesquisa;ANDORINHA;Bahia;527,08;0,00;;
7;3927;870919/2021;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;763,93;0,00;;
7;3928;870921/2021;Edital Cancelado;Oferta Pública;Pesquisa;JAGUARARI;Bahia;1999,53;0,00;;
7;3929;870922/2015;Edital Cancelado;Oferta Pública;Pesquisa;FEIRA DE SANTANA;Bahia;0,37;0,00;;
7;3930;870923/1988;Edital Cancelado;Oferta Pública;Lavra-Concessão;CAMPO FORMOSO;Bahia;870,89;0,00;;
7;3931;870939/2020;Edital Cancelado;Oferta Pública;Pesquisa;ITAMARAJU;Bahia;761,53;0,00;;
7;3932;870965/2014;Edital Cancelado;Oferta Pública;Pesquisa;FARTURA DO PIAUÍ;Piauí;1997,75;0,00;;
7;3933;870977/2019;Edital Cancelado;Oferta Pública;Pesquisa;SENTO SÉ;Bahia;988,96;0,00;;
7;3934;870990/2015;Edital Cancelado;Oferta Pública;Pesquisa;LAJEDO DO TABOCAL;Bahia;1,00;0,00;;
7;3935;871016/2003;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;1846,22;0,00;;
7;3936;871018/2003;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;1998,34;0,00;;
7;3937;871019/2003;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;891,28;0,00;;
7;3938;871020/1992;Edital Cancelado;Oferta Pública;Lavra-Concessão;RIACHO DE SANTANA;Bahia;100,00;0,00;;
7;3939;871020/2003;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;1992,43;0,00;;
7;3940;871021/2003;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;997,63;0,00;;
7;3941;871021/2015;Edital Cancelado;Oferta Pública;Pesquisa;JOÃO DOURADO;Bahia;884,14;0,00;;
7;3942;871022/1992;Edital Cancelado;Oferta Pública;Lavra-Concessão;RIACHO DE SANTANA;Bahia;227,97;0,00;;
7;3943;871022/2003;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;1000,00;0,00;;
7;3944;871023/2003;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;1048,15;0,00;;
7;3945;871024/2003;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;1995,08;0,00;;
7;3946;871024/2017;Edital Cancelado;Oferta Pública;Pesquisa;ABAÍRA;Bahia;592,60;0,00;;
7;3947;871025/2003;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;2000,00;0,00;;
7;3948;871027/2003;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;1999,11;0,00;;
7;3949;871033/2019;Edital Cancelado;Oferta Pública;Pesquisa;GENTIO DO OURO;Bahia;989,70;0,00;;
7;3950;871037/2013;Edital Cancelado;Oferta Pública;Pesquisa;JEQUIÉ;Bahia;4,35;0,00;;
7;3951;871057/2014;Edital Cancelado;Oferta Pública;Pesquisa;ITAPEBI;Bahia;482,14;0,00;;
7;3952;871077/2016;Edital Cancelado;Oferta Pública;Pesquisa;CATURAMA;Bahia;201,81;0,00;;
7;3953;871088/2001;Edital Cancelado;Oferta Pública;Lavra-Concessão;INHAMBUPE;Bahia;276,46;0,00;;
7;3954;871089/2016;Edital Cancelado;Oferta Pública;Pesquisa;SENTO SÉ;Bahia;990,37;0,00;;
7;3955;871099/2020;Edital Cancelado;Oferta Pública;Pesquisa;MIRANGABA;Bahia;1462,57;0,00;;
7;3956;871107/2002;Edital Cancelado;Oferta Pública;Lavra-Concessão;ITANAGRA;Bahia;390,99;0,00;;
7;3957;871117/2016;Edital Cancelado;Oferta Pública;Pesquisa;VÁRZEA NOVA;Bahia;757,38;0,00;;
7;3958;871118/2016;Edital Cancelado;Oferta Pública;Pesquisa;VÁRZEA NOVA;Bahia;862,73;0,00;;
7;3959;871122/2016;Edital Cancelado;Oferta Pública;Pesquisa;SANTO ANTÔNIO DE JESUS;Bahia;1560,36;0,00;;
7;3960;871160/1996;Edital Cancelado;Oferta Pública;Lavra-Concessão;BOM JESUS DA LAPA;Bahia;32,25;0,00;;
7;3961;871169/2019;Edital Cancelado;Oferta Pública;Pesquisa;PIATÃ;Bahia;999,79;0,00;;
7;3962;871183/2019;Edital Cancelado;Oferta Pública;Pesquisa;ITUAÇU;Bahia;998,09;0,00;;
7;3963;871184/2017;Edital Cancelado;Oferta Pública;Pesquisa;CARAVELAS;Bahia;100,93;0,00;;
7;3964;871202/2002;Edital Cancelado;Oferta Pública;Pesquisa;ITAPEBI;Bahia;40,71;0,00;;
7;3965;871204/2001;Edital Cancelado;Oferta Pública;Pesquisa;IBIASSUCÊ;Bahia;1000,00;0,00;;
7;3966;871262/2012;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;1462,61;0,00;;
7;3967;871268/2020;Edital Cancelado;Oferta Pública;Pesquisa;CAETITÉ;Bahia;47,03;0,00;;
7;3968;871274/2004;Edital Cancelado;Oferta Pública;Pesquisa;SÃO DESIDÉRIO;Bahia;950,69;0,00;;
7;3969;871280/2016;Edital Cancelado;Oferta Pública;Pesquisa;LICÍNIO DE ALMEIDA;Bahia;1990,83;0,00;;
7;3970;871299/2021;Edital Cancelado;Oferta Pública;Pesquisa;BOTUPORÃ;Bahia;997,69;0,00;;
7;3971;871307/2015;Edital Cancelado;Oferta Pública;Pesquisa;UBAÍRA;Bahia;46,59;0,00;;
7;3972;871327/2019;Edital Cancelado;Oferta Pública;Pesquisa;JAGUARIPE;Bahia;690,85;0,00;;
7;3973;871329/2019;Edital Cancelado;Oferta Pública;Pesquisa;ARATUÍPE;Bahia;601,54;0,00;;
7;3974;871333/2017;Edital Cancelado;Oferta Pública;Pesquisa;CAÉM;Bahia;1445,29;0,00;;
7;3975;871338/2015;Edital Cancelado;Oferta Pública;Pesquisa;PORTO SEGURO;Bahia;49,76;0,00;;
7;3976;871342/2015;Edital Cancelado;Oferta Pública;Pesquisa;BELMONTE;Bahia;1959,18;0,00;;
7;3977;871358/2010;Edital Cancelado;Oferta Pública;Lavra-Concessão;LAJEDO DO TABOCAL;Bahia;77,27;0,00;;
7;3978;871362/2004;Edital Cancelado;Oferta Pública;Lavra-Concessão;ITANAGRA;Bahia;871,21;0,00;;
7;3979;871373/2016;Edital Cancelado;Oferta Pública;Pesquisa;PORTO SEGURO;Bahia;998,11;0,00;;
7;3980;871374/2010;Edital Cancelado;Oferta Pública;Pesquisa;CAPELA DO ALTO ALEGRE;Bahia;7,41;0,00;;
7;3981;871379/2010;Edital Cancelado;Oferta Pública;Lavra-Concessão;LAJEDO DO TABOCAL;Bahia;155,34;0,00;;
7;3982;871410/2012;Edital Cancelado;Oferta Pública;Pesquisa;CAETITÉ;Bahia;100,28;0,00;;
7;3983;871421/2016;Edital Cancelado;Oferta Pública;Pesquisa;UTINGA;Bahia;983,97;0,00;;
7;3984;871432/2020;Edital Cancelado;Oferta Pública;Pesquisa;GENTIO DO OURO;Bahia;970,52;0,00;;
7;3985;871493/2005;Edital Cancelado;Oferta Pública;Pesquisa;REMANSO;Bahia;1981,86;0,00;;
7;3986;871494/2005;Edital Cancelado;Oferta Pública;Pesquisa;CASA NOVA;Bahia;1410,58;0,00;;
7;3987;871502/2008;Edital Cancelado;Oferta Pública;Pesquisa;BRUMADO;Bahia;909,32;0,00;;
7;3988;871503/2006;Edital Cancelado;Oferta Pública;Pesquisa;UAUÁ;Bahia;1096,70;0,00;;
7;3989;871504/2006;Edital Cancelado;Oferta Pública;Pesquisa;MONTE SANTO;Bahia;1847,71;0,00;;
7;3990;871516/2012;Edital Cancelado;Oferta Pública;Pesquisa;CASTRO ALVES;Bahia;991,24;0,00;;
7;3991;871519/2012;Edital Cancelado;Oferta Pública;Pesquisa;IRECÊ;Bahia;1349,62;0,00;;
7;3992;871520/2012;Edital Cancelado;Oferta Pública;Pesquisa;IRECÊ;Bahia;1614,44;0,00;;
7;3993;871524/2006;Edital Cancelado;Oferta Pública;Pesquisa;LIVRAMENTO DE NOSSA SENHORA;Bahia;615,63;0,00;;
7;3994;871529/2004;Edital Cancelado;Oferta Pública;Lavra-Concessão;ALAGOINHAS;Bahia;84,15;0,00;;
7;3995;871591/2014;Edital Cancelado;Oferta Pública;Pesquisa;ARACATU;Bahia;998,16;0,00;;
7;3996;871598/2019;Edital Cancelado;Oferta Pública;Pesquisa;SENTO SÉ;Bahia;967,42;0,00;;
7;3997;871603/2019;Edital Cancelado;Oferta Pública;Pesquisa;ANDORINHA;Bahia;995,24;0,00;;
7;3998;871610/2019;Edital Cancelado;Oferta Pública;Pesquisa;CAETITÉ;Bahia;37,25;0,00;;
7;3999;871615/2017;Edital Cancelado;Oferta Pública;Pesquisa;BONINAL;Bahia;406,20;0,00;;
7;4000;871630/2019;Edital Cancelado;Oferta Pública;Pesquisa;CAMPO FORMOSO;Bahia;911,82;0,00;;
7;4001;871647/2002;Edital Cancelado;Oferta Pública;Pesquisa;SAÚDE;Bahia;1350,50;0,00;;
7;4002;871670/2012;Edital Cancelado;Oferta Pública;Pesquisa;JAGUAQUARA;Bahia;1010,60;0,00;;
7;4003;871681/2010;Edital Cancelado;Oferta Pública;Pesquisa;LIVRAMENTO DE NOSSA SENHORA;Bahia;998,63;0,00;;
7;4004;871684/2019;Edital Cancelado;Oferta Pública;Pesquisa;SENTO SÉ;Bahia;102,49;0,00;;
7;4005;871685/2018;Edital Cancelado;Oferta Pública;Pesquisa;IBIASSUCÊ;Bahia;317,85;0,00;;
7;4006;871705/2005;Edital Cancelado;Oferta Pública;Lavra-Concessão;CACULÉ;Bahia;855,94;0,00;;
7;4007;871712/2018;Edital Cancelado;Oferta Pública;Pesquisa;BROTAS DE MACAÚBAS;Bahia;1958,27;0,00;;
7;4008;871763/2018;Edital Cancelado;Oferta Pública;Pesquisa;IBOTIRAMA;Bahia;31,05;0,00;;
7;4009;871769/2018;Edital Cancelado;Oferta Pública;Pesquisa;CAETITÉ;Bahia;904,07;0,00;;
7;4010;871770/2018;Edital Cancelado;Oferta Pública;Pesquisa;PINDAÍ;Bahia;976,46;0,00;;
7;4011;871773/2006;Edital Cancelado;Oferta Pública;Pesquisa;SENHOR DO BONFIM;Bahia;1233,53;0,00;;
7;4012;871792/2016;Edital Cancelado;Oferta Pública;Pesquisa;CANAVIEIRAS;Bahia;1994,36;0,00;;
7;4013;871839/2016;Edital Cancelado;Oferta Pública;Pesquisa;CANSANÇÃO;Bahia;1894,67;0,00;;
7;4014;871841/2010;Edital Cancelado;Oferta Pública;Pesquisa;CAETANOS;Bahia;1832,01;0,00;;
7;4015;871877/2018;Edital Cancelado;Oferta Pública;Pesquisa;SENTO SÉ;Bahia;1993,86;0,00;;
7;4016;871931/2011;Edital Cancelado;Oferta Pública;Pesquisa;CANUDOS;Bahia;1138,75;0,00;;
7;4017;871936/2018;Edital Cancelado;Oferta Pública;Pesquisa;BRUMADO;Bahia;1998,99;0,00;;
7;4018;871941/2007;Edital Cancelado;Oferta Pública;Pesquisa;IBIPITANGA;Bahia;1069,81;0,00;;
7;4019;871944/2014;Edital Cancelado;Oferta Pública;Pesquisa;CACHOEIRA;Bahia;71,13;0,00;;
7;4020;871981/2003;Edital Cancelado;Oferta Pública;Lavra-Concessão;SEABRA;Bahia;35,00;0,00;;
7;4021;872008/2011;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;1999,42;0,00;;
7;4022;872010/2011;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;871,57;0,00;;
7;4023;872012/2011;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;2000,00;0,00;;
7;4024;872018/2011;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;1999,93;0,00;;
7;4025;872019/2011;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;2000,00;0,00;;
7;4026;872039/2010;Edital Cancelado;Oferta Pública;Pesquisa;IRECÊ;Bahia;2,00;0,00;;
7;4027;872048/2017;Edital Cancelado;Oferta Pública;Pesquisa;CAETITÉ;Bahia;42,00;0,00;;
7;4028;872059/2014;Edital Cancelado;Oferta Pública;Pesquisa;SANTA CRUZ CABRÁLIA;Bahia;49,66;0,00;;
7;4029;872065/2011;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;1729,72;0,00;;
7;4030;872123/2012;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;334,21;0,00;;
7;4031;872125/2012;Edital Cancelado;Oferta Pública;Pesquisa;PINDOBAÇU;Bahia;1400,74;0,00;;
7;4032;872170/2015;Edital Cancelado;Oferta Pública;Pesquisa;ANTÔNIO GONÇALVES;Bahia;354,97;0,00;;
7;4033;872200/2011;Edital Cancelado;Oferta Pública;Pesquisa;OLIVEIRA DOS BREJINHOS;Bahia;49,91;0,00;;
7;4034;872203/2016;Edital Cancelado;Oferta Pública;Pesquisa;CAMPO FORMOSO;Bahia;955,53;0,00;;
7;4035;872212/2014;Edital Cancelado;Oferta Pública;Pesquisa;BELMONTE;Bahia;1850,59;0,00;;
7;4036;872245/1996;Edital Cancelado;Oferta Pública;Lavra-Concessão;CAMPO FORMOSO;Bahia;993,51;0,00;;
7;4037;872246/1996;Edital Cancelado;Oferta Pública;Lavra-Concessão;CAMPO FORMOSO;Bahia;968,74;0,00;;
7;4038;872270/2008;Edital Cancelado;Oferta Pública;Pesquisa;ÉRICO CARDOSO;Bahia;1055,29;0,00;;
7;4039;872274/2016;Edital Cancelado;Oferta Pública;Pesquisa;ENCRUZILHADA;Bahia;103,89;0,00;;
7;4040;872310/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAETITÉ;Bahia;1994,50;0,00;;
7;4041;872312/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAETITÉ;Bahia;1943,40;0,00;;
7;4042;872316/2016;Edital Cancelado;Oferta Pública;Pesquisa;BONINAL;Bahia;982,62;0,00;;
7;4043;872333/2011;Edital Cancelado;Oferta Pública;Pesquisa;IRECÊ;Bahia;1997,85;0,00;;
7;4044;872340/2011;Edital Cancelado;Oferta Pública;Pesquisa;IRECÊ;Bahia;770,84;0,00;;
7;4045;872342/2011;Edital Cancelado;Oferta Pública;Pesquisa;IGUAÍ;Bahia;1629,41;0,00;;
7;4046;872343/2011;Edital Cancelado;Oferta Pública;Pesquisa;NOVA CANAÃ;Bahia;1395,95;0,00;;
7;4047;872355/2012;Edital Cancelado;Oferta Pública;Pesquisa;MATA DE SÃO JOÃO;Bahia;4,45;0,00;;
7;4048;872356/2012;Edital Cancelado;Oferta Pública;Pesquisa;MATA DE SÃO JOÃO;Bahia;2,78;0,00;;
7;4049;872357/2012;Edital Cancelado;Oferta Pública;Pesquisa;ITANAGRA;Bahia;3,90;0,00;;
7;4050;872364/2009;Edital Cancelado;Oferta Pública;Pesquisa;ABAÍRA;Bahia;6,09;0,00;;
7;4051;872368/2012;Edital Cancelado;Oferta Pública;Pesquisa;CASTRO ALVES;Bahia;415,75;0,00;;
7;4052;872371/2021;Edital Cancelado;Oferta Pública;Pesquisa;IBOTIRAMA;Bahia;1884,72;0,00;;
7;4053;872391/2005;Edital Cancelado;Oferta Pública;Pesquisa;LICÍNIO DE ALMEIDA;Bahia;1736,87;0,00;;
7;4054;872392/2016;Edital Cancelado;Oferta Pública;Pesquisa;JOÃO DOURADO;Bahia;1476,19;0,00;;
7;4055;872394/2016;Edital Cancelado;Oferta Pública;Pesquisa;JAGUARIPE;Bahia;1978,59;0,00;;
7;4056;872431/2013;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;502,90;0,00;;
7;4057;872457/2015;Edital Cancelado;Oferta Pública;Pesquisa;ITAMBÉ;Bahia;443,61;0,00;;
7;4058;872457/2016;Edital Cancelado;Oferta Pública;Pesquisa;CANSANÇÃO;Bahia;1993,48;0,00;;
7;4059;872472/2015;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;153,34;0,00;;
7;4060;872473/2015;Edital Cancelado;Oferta Pública;Pesquisa;CASA NOVA;Bahia;985,04;0,00;;
7;4061;872476/2003;Edital Cancelado;Oferta Pública;Pesquisa;MIRANGABA;Bahia;1401,17;0,00;;
7;4062;872478/2016;Edital Cancelado;Oferta Pública;Pesquisa;CANSANÇÃO;Bahia;2000,01;0,00;;
7;4063;872483/2011;Edital Cancelado;Oferta Pública;Pesquisa;TREMEDAL;Bahia;1816,96;0,00;;
7;4064;872496/2013;Edital Cancelado;Oferta Pública;Pesquisa;MATA DE SÃO JOÃO;Bahia;4,97;0,00;;
7;4065;872511/2009;Edital Cancelado;Oferta Pública;Pesquisa;BAIXA GRANDE;Bahia;197,06;0,00;;
7;4066;872518/2013;Edital Cancelado;Oferta Pública;Pesquisa;MIRANGABA;Bahia;1893,18;0,00;;
7;4067;872521/2013;Edital Cancelado;Oferta Pública;Pesquisa;MIRANGABA;Bahia;1785,23;0,00;;
7;4068;872555/2007;Edital Cancelado;Oferta Pública;Lavra-Concessão;SÃO SEBASTIÃO DO PASSÉ;Bahia;439,17;0,00;;
7;4069;872611/2007;Edital Cancelado;Oferta Pública;Pesquisa;ALCOBAÇA;Bahia;990,00;0,00;;
7;4070;872713/2005;Edital Cancelado;Oferta Pública;Lavra-Concessão;GAVIÃO;Bahia;442,13;0,00;;
7;4071;872724/2015;Edital Cancelado;Oferta Pública;Pesquisa;IBICARAÍ;Bahia;344,77;0,00;;
